Tweet Date,Sentence,Quote Count,Reply Count,Retweet Count,Favorite Count,Sentiment,English Translation
Wed May 31 01:13:03 +0000 2023,"Saham ANTM, RALS, TBIG, dan UNVR menjadi pilihan MNC Sekuritas hari ini ketika IHSG diproyeksikan bakal menguat hari ini. [URL]",0,0,0,0,Positive,"ANTM, RALS, TBIG, and UNVR shares are MNC Sekuritas' choices today when the JCI is projected to strengthen today. [URL]"
Wed May 31 01:02:34 +0000 2023,"Rekomendasi Saham Hari Ini 31 Mei 2023 ANTM, RALS, TBIG, dan UNVR dari MNC Sekuritas. (Zi) [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"Today's Stock Recommendations May 31, 2023 ANTM, RALS, TBIG, and UNVR from MNC Securities. (Zi) [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Mon May 29 11:05:15 +0000 2023,yg megang saham UNVR ketar ketir 📉,0,0,0,0,Negative,Those who hold UNVR shares are nervous 📉
Mon May 29 09:32:04 +0000 2023,"Saham PGAS, UNVR dan KLBF mantap berada di zona nyaman dan memimpin penguatan Indeks Bisnis-27. [URL]",0,0,0,0,Positive,"PGAS, UNVR and KLBF shares are firmly in the comfort zone and leading the strengthening of the Bisnis-27 Index. [URL]"
Mon May 29 04:02:14 +0000 2023,Pantes saham unvr mrosot terus 😀😀😀,0,0,0,0,Negative,No wonder UNVR shares continue to fall 😀😀😀
Mon May 29 01:37:34 +0000 2023,"Saham yang menjadi pilihan bagi penguat IHSG hari ini adalah UNVR, SMGR, JPFA dan CPIN. [URL]",0,0,0,0,Positive,"The stocks that are the choices for strengthening IHSG today are UNVR, SMGR, JPFA and CPIN. [URL]"
Sun May 28 17:02:14 +0000 2023,"[USERNAME] Bandingin bitcoin kok sama saham yg lagi naik, gak sekalian bandingin $pepe sama unvr 🤣",0,2,0,16,Negative,"[USERNAME] Why compare bitcoin with stocks that are rising, not at the same time comparing $pepe with unvr 🤣"
Fri May 26 05:44:53 +0000 2023,"[USERNAME] Jelek bgt, w kira proto w paling jelek, ternyata ini lebih jelek, porto w jelek gara gara unvr si🌝",0,0,0,0,Negative,"[USERNAME] So ugly, I thought my prototype was the worst, but it turns out this is even worse, my prototype is ugly because of UNVR🌝"
Fri May 26 00:24:49 +0000 2023,"[USERNAME] Unvr keuangannya masih jelek, adro cyclical, harus terus averaging sampe 5 taun kedepan",0,0,0,0,Negative,"[USERNAME] Unvr's financial condition is still bad, adro cyclical, must continue averaging for the next 5 years"
Fri May 26 00:22:46 +0000 2023,[USERNAME] [USERNAME] Justru unvr yang laporan keuangannya ga sehat 🤣,0,1,0,1,Negative,[USERNAME] [USERNAME] It's UNVR whose financial report is unhealthy 🤣
Tue May 23 08:28:58 +0000 2023,"[USERNAME] Ya banyak, paling nyesek di $unvr [URL]",0,0,0,0,Negative,"[USERNAME] Yes, many, most annoying at $unvr [URL]"
Fri May 19 11:24:46 +0000 2023,"Minus 4.3 jt an di UNVR Udah 2 tahun yah aku nunggu, tapi ga ada hasil apapun Kalo gini mending cl aja kali ya pindahkan ke saham bank kayaknya sampe kapanpun ga akan naik itu unvr",0,0,0,0,Negative,"Minus 4.3 million in UNVR. I've been waiting for 2 years, but there have been no results. If it's like this, it's better to just move it to bank shares. It seems like UNVR will never go up."
Mon May 15 09:54:03 +0000 2023,"Indeks Bisnis-27 ditutup menguat bersama dengan penguatan beberapa saham konstituennya seperti MAPI, TBIG, hingga UNVR. [URL]",0,0,0,0,Positive,"The Bisnis-27 Index closed higher along with the strengthening of several of its constituent stocks such as MAPI, TBIG, and UNVR. [URL]"
Wed May 10 09:57:15 +0000 2023,"Indeks Bisnis-27 menguat 0,33 persen ke posisi 590,16 seiring dengan menguatnya indeks, saham TBIG, UNVR, dan ADRO pesta cuan. [URL]",0,0,0,0,Positive,"The Business-27 Index strengthened 0.33 percent to 590.16 along with the strengthening index, TBIG, UNVR, and ADRO shares feasted on profits. [URL]"
Tue May 09 09:34:59 +0000 2023,"Ada yang tahu saham dari minyak goreng [HASHTAG] ? 😆 Kita ada webinar loh tanggal 27 Mei ini bareng Ko Bernad88, daftar kuy 👇🏻 [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Neutral,"What if I was asked what the heck is it [HASHTAG] ? 😆 What a webinar it was on June 27th in the month of Bernad88, who is it 👇🏻 [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Mon May 08 08:55:21 +0000 2023,"5 saham consumer goods yg akan cuan terbaik di Indonesia pada tahun 2023 adalah: 1. Indofood CBP Sukses Makmur Tbk (ICBP), 2. Matahari Putra Prima Tbk (MPPA), 3. Mustika Ratu Tbk (MRAT), 4. Gudang Garam Tbk (GGRM) dan 5. Unilever Indonesia Tbk (UNVR).",0,0,0,0,Positive,"The 5 consumer goods stocks that will make the best profits in Indonesia in 2023 are: 1. Indofood CBP Sukses Makmur Tbk (ICBP), 2. Matahari Putra Prima Tbk (MPPA), 3. Mustika Ratu Tbk (MRAT), 4. Gudang Garam Tbk (GGRM) and 5. Unilever Indonesia Tbk (UNVR)."
Thu May 04 10:52:09 +0000 2023,"Saham Unilever Indonesia (UNVR) hari ini ditutup naik 1,14 persen, dan telah menguat 7,23 persen dalam lima hari perdagangan terakhir. [URL]",0,0,0,0,Positive,"Shares of Unilever Indonesia (UNVR) closed up 1.14 percent today, and have strengthened 7.23 percent in the last five trading days. [URL]"
Thu May 04 02:57:33 +0000 2023,[USERNAME] Kinerja saham UNVR masih minus sampai skrg dibanding 2021,0,0,0,1,Negative,[USERNAME] UNVR's stock performance is still negative until now compared to 2021
Wed May 03 11:03:26 +0000 2023,[USERNAME] [USERNAME] jaman sekarang masih milih saham unvr lucu sih wkwkwk,0,0,0,0,Negative,"[USERNAME] [USERNAME] Nowadays, people still choose UNVR shares, it's funny, hahaha"
Tue May 02 13:05:03 +0000 2023,[USERNAME] Saham unvr turun karena... Ada produk wings..klo produk wings ga prnh ada ga mungkin saham nya kek gitu...🤣🤣,0,0,0,0,Negative,"[USERNAME] UNVR shares fell because... There is a Wings product... if the Wings product never existed, the shares would not be like that... 🤣🤣"
Tue May 02 04:51:55 +0000 2023,[USERNAME] Hahahahahha apalah arti minus yang penting gue punya saham $UNVR 😭🤪,0,0,0,0,Negative,[USERNAME] Hahahahahha what does minus mean as long as I have $UNVR shares 😭🤪
Fri Apr 28 12:32:55 +0000 2023,"[USERNAME] [USERNAME] Harus tega, saya saja berani cutloss $unvr [URL]",0,1,0,0,Negative,"[USERNAME] [USERNAME] You have to be cruel, I even dare to cutloss $unvr [URL]"
Fri Apr 28 02:00:03 +0000 2023,"IHSG berpeluang menuju 6.868 dan 7.060 dengan rekomendasi saham pilihan BNI Sekuritas KLBF, UNVR, hingga ISAT. [URL]",0,0,0,0,Positive,"IHSG has the potential to reach 6,868 and 7,060 with recommended stocks of BNI Securities KLBF, UNVR, and ISAT. [URL]"
Thu Apr 27 09:36:07 +0000 2023,"Indeks Bisnis-27 ditutup menguat 0,01 persen ke level 609,79. Saham UNVR, BBRI, hingga TOWR juga cuan. [URL]",0,0,0,0,Positive,"The Bisnis-27 Index closed up 0.01 percent to 609.79. Shares of UNVR, BBRI, and TOWR also made money. [URL]"
Thu Apr 27 02:50:25 +0000 2023,"Margin Mengarah Pemulihan, Rekomendasi Saham Unilever (UNVR) Upgrade Jadi Buy [URL]",0,0,0,0,Positive,"Margins Heading for Recovery, Unilever (UNVR) Stock Recommendation Upgraded to Buy [URL]"
Tue Apr 25 23:38:10 +0000 2023,"Sebelum Pasar Buka: [HASHTAG] libur panjang, bagaimana sentimen pasar? Bagaimana sektor consumer non-cyclical? efek Inflasi? [HASHTAG] ? Apakah institusi menggunakan seasonalities? Mulai pagi dgn briefing investasi, sebelum pasar buka. Ep.27 [HASHTAG] [HASHTAG] [URL]",0,1,0,1,Neutral,"Before Market Open: [HASHTAG] long holiday, how is the market sentiment? How is the non-cyclical consumer sector? Inflation effect? ​​[HASHTAG] ? Do institutions use seasonalities? Start the morning with an investment briefing, before the market opens. Ep.27 [HASHTAG] [HASHTAG] [URL]"
Fri Apr 21 13:20:18 +0000 2023,[USERNAME] Unvr aja susah balik kok... Apalagi goto 🙂,0,0,0,0,Negative,[USERNAME] Unvr is hard to get back... Let alone goto 🙂
Thu Apr 20 07:40:11 +0000 2023,[USERNAME] saham UNVR sahan bagus tapi udah pada titik jenuh growthnya. tinggalin influencer yg masih nyuruh beli unvr [HASHTAG] biar lebih unpopular lagi,0,0,0,2,Negative,[USERNAME] UNVR shares are good shares but have reached the saturation point of growth. Leave the influencers who still tell you to buy UNVR [HASHTAG] to make it even more unpopular
Wed Apr 19 21:43:10 +0000 2023,[USERNAME] [USERNAME] [USERNAME] sambil menemani nyusrugnya harga saham UNVR,0,0,0,0,Negative,[USERNAME] [USERNAME] [USERNAME] while accompanying the falling price of UNVR shares
Wed Apr 19 10:35:35 +0000 2023,"Jelang lebaran, sejumlah investor jumbo termasuk BlackRock Inc. belanja saham Unilever Indonesia (UNVR). [URL]",0,0,0,0,Positive,"Ahead of Eid, a number of jumbo investors including BlackRock Inc. bought shares of Unilever Indonesia (UNVR). [URL]"
Sun Apr 16 14:43:37 +0000 2023,[USERNAME] [USERNAME] Dari sisi pbv sudah mahal... sudah di atas 1.. jadi harus terus tumbuh laba nya.. klo ndak ya harga sahamnya dihukum market pake kekuatan bulan.. sudah terjadi di $unvr [URL],0,0,0,0,Negative,"[USERNAME] [USERNAME] From the PBV side, it is already expensive... it is already above 1.. so the profit must continue to grow.. if not, the stock price will be punished by the market using the power of the moon.. it has happened in $unvr [URL]"
Fri Apr 14 14:52:23 +0000 2023,"[USERNAME] Pastikan perusahaannya tidak banyak utang &amp cash flownya positif. Jangan kaya saya beli UNVR waktu 8500an, skrg sisa 4000. Sakit banget.",0,0,0,1,Negative,"[USERNAME] Make sure the company does not have a lot of debt & has positive cash flow. Don't be like me, I bought UNVR at 8500, now I only have 4000 left. It really hurts."
Thu Apr 13 16:46:36 +0000 2023,"[USERNAME] [USERNAME] Klo dibandingin sektor sejenis memang lebih mahal sih. Tapi secara historis sebetulnya UNVR sudah murah, dibanding beberapa tahun terakhir. Tapi karena fundamentalnya ga membaik, harganya turun terus. Disclaimer, gue ga punya UNVR wkwkwk.",0,0,0,0,Negative,"[USERNAME] [USERNAME] When compared to similar sectors, it is indeed more expensive. But historically, UNVR has actually been cheap, compared to the last few years. But because the fundamentals have not improved, the price has continued to fall. Disclaimer, I don't own UNVR lol."
Thu Apr 13 08:51:41 +0000 2023,"[USERNAME] [USERNAME] masalahnya ini unvr pbv nya ampe hampir 40x gan, hampir 8x lipat pbv bca 😂",0,1,0,0,Negative,"[USERNAME] [USERNAME] The problem is that the UNVR PBV is almost 40x, bro, almost 8x the BCA PBV 😂"
Thu Apr 13 00:05:33 +0000 2023,"IHSG diprediksi dapat melakukan rebound di perdagangan hari ini Kamis (13/4/2023) dengan rekomendasi saham INKP, MEDC, TBIG, dan UNVR. [URL]",0,0,0,0,Positive,"IHSG is predicted to rebound in today's trading, Thursday (13/4/2023) with recommendations for INKP, MEDC, TBIG, and UNVR shares. [URL]"
Wed Apr 12 23:26:47 +0000 2023,"MNC Sekuritas: Perhatikan Level IHSG Ini, Intip Peluang Cuan Saham INKP Hingga UNVR [URL]",0,0,0,0,Positive,"MNC Securities: Pay Attention to This IHSG Level, Peek at Profit Opportunities from INKP to UNVR Stocks [URL]"
Wed Apr 12 03:04:26 +0000 2023,"Laba Direvisi Naik, Target Harga Saham Unilever (UNVR) justru Direvisi Turun ke Rp 5.000 [URL]",0,0,1,1,Negative,"Profit Revised Up, Unilever (UNVR) Stock Price Target Revised Down to IDR 5,000 [URL]"
Mon Apr 03 07:35:49 +0000 2023,"[USERNAME] Short selling adalah mekanisme mencari keuntungan dari saham yang dinilai overprice (lebih mahal dari nilai intrinsiknya). Contoh, saham UNVR (disclaimer: hanya contoh ya): 1) Harga UNVR per 3 April 23 = 4,270 dengan PER 30.36 2) PER Sektor Barang Konsumen = 19.94. Dengan PER…",0,0,0,4,Neutral,"[USERNAME] Short selling is a mechanism for seeking profit from stocks that are considered overpriced (more expensive than their intrinsic value). For example, UNVR shares (disclaimer: just an example): 1) UNVR price per April 3, 23 = 4,270 with PER 30.36 2) PER Consumer Goods Sector = 19.94. With PER…"
Mon Apr 03 00:25:04 +0000 2023,"Analis merekomendasikan investor untuk mencermati saham UNVR, ICBP, BMRI, JSMR, ITMG, ASII, dan BSDE. [URL]",0,0,0,0,Positive,"Analysts recommend investors to pay attention to UNVR, ICBP, BMRI, JSMR, ITMG, ASII, and BSDE shares. [URL]"
Sat Apr 01 10:26:42 +0000 2023,[USERNAME] 10lot unvr sama aja saya modalin kopi sama gula sekilo di pantry ... paham ya,0,0,0,2,Negative,[USERNAME] 10 lots of UNVR is the same as me investing a kilo of coffee and sugar in the pantry... understand?
Fri Mar 31 03:23:46 +0000 2023,"Indeks Harga Saham Gabungan (IHSG) pada perdagangan kemarin ditutup turun 0,45% yang dipimpin oleh penurunan saham BUKA, GOTO, dan UNVR. [URL]",0,0,0,0,Negative,"The Composite Stock Price Index (IHSG) closed down 0.45% yesterday, led by a decline in BUKA, GOTO, and UNVR shares. [URL]"
Fri Mar 24 04:21:45 +0000 2023,"🇮🇩 In: Indeks Bisnis-27 dibuka menguat seiring dengan penguatan IHSG. Indeks Bisnis-27 dibuka terdorong saham-saham seperti KLBF, UNVR, dan AKRA. [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"🇮🇩 In: The Business-27 Index opened stronger along with the strengthening of the IHSG. The Business-27 Index opened boosted by stocks such as KLBF, UNVR, and AKRA. [HASHTAG] [HASHTAG] [URL]"
Fri Mar 24 02:38:04 +0000 2023,"IHSG dibuka menguat pada pembukaan perdagangan hari ini dan bergerak ke zona hijau, Jumat (24/3/2023) dengan saham BBCA, KLBF, dan UNVR menghijau. [URL]",0,0,0,0,Positive,"IHSG opened stronger at the opening of trading today and moved into the green zone, Friday (3/24/2023) with BBCA, KLBF, and UNVR shares in the green. [URL]"
Mon Mar 20 13:32:40 +0000 2023,"Saya terakhir ikut RUPS itu $UNVR tahun 2019 di Tangerang. Bawa pulang produk2nya. 🤣 Bahkan ada Bapak2 yang bawa koper kosong saat RUPS, saya kira habis dari hotel, ternyata untuk ngebungkus. Mantappp. 😆 Setelah itu gak pernah hold saham lama lagi jadi gak pernah ikut.",0,1,0,0,Neutral,"The last time I attended the GMS was $UNVR in 2019 in Tangerang. I brought the products home. 🤣 There were even men who brought empty suitcases to the GMS, I thought they had just left the hotel, but it turned out they were for packing. Awesome. 😆 After that, I never held onto the shares for long again so I never attended."
Thu Mar 16 10:30:37 +0000 2023,Njirr baru tau w ternyata saham sekelas UNVR aja yang 2 taun lalu di gadang² saham bluechip bisa ambles gila gila an. Jadi takut sendiri njirr mau nyoba buy and hold saham consumer atau medical,0,1,0,0,Negative,"I just found out that stocks like UNVR, which were in the blue chip stocks market 2 years ago, could plummet like crazy. So I'm scared to try to buy and hold consumer or medical stocks."
Thu Mar 16 03:01:03 +0000 2023,"Indeks Bisnis-27 Dibuka melemah 0,66 persen ke level 565,66. Dari 27 konstituen, tercatat 13 saham melemah termasuk di dalamnya ADRO, UNVR hingga SMGR. [URL]",0,0,0,0,Negative,"Bisnis-27 Index Opened Down 0.66 Percent to 565.66. Out of 27 constituents, 13 stocks weakened including ADRO, UNVR to SMGR. [URL]"
Wed Mar 15 01:05:05 +0000 2023,"IHSG berpotensi lakukan rebound pada perdagangan hari ini (15/3/2023) pada kisaran 6.600 hingga 6.700. Saham UNVR, AMRT, INDF, dan MIKA layak untuk dicermati. [URL]",0,0,0,1,Positive,"IHSG has the potential to rebound in today's trading (15/3/2023) in the range of 6,600 to 6,700. UNVR, AMRT, INDF, and MIKA shares are worth watching. [URL]"
Wed Mar 15 00:41:43 +0000 2023,"Lupa punya twitt ini wkwk, btw ni saham semua kena CL 🥲 walaupun MPMX sma UNVR sempat memanjakan mata tapi akhirnya CL juga 🤣🤣 sekian dan trima kasihh, HIDUP CUT LOSE !!",0,0,0,0,Negative,"Forgot I had this tweet lol, btw all these stocks are CL 🥲 even though MPMX and UNVR were pleasing to the eye but in the end they were CL too 🤣🤣 that's all and thank you, LONG LIVE CUT LOSE!!"
Fri Mar 01 06:34:07 +0000 2024,"PT Chandra Asri Pacific Tbk (TPIA) bertransformasi jadi perusahaan yang kian lengkap. Selain petrokimia, TPIA juga menggarap infrastruktur. [URL] [HASHTAG] [HASHTAG] [HASHTAG]",0,0,0,0,Positive,"PT Chandra Asri Pacific Tbk (TPIA) is transforming into a more complete company. In addition to petrochemicals, TPIA is also working on infrastructure. [URL] [HASHTAG] [HASHTAG] [HASHTAG]"
Fri Mar 01 05:47:27 +0000 2024,[USERNAME] [USERNAME] Pantesan om PP lepas beberapa saham TPIA kemarin2,0,0,0,0,Negative,[USERNAME] [USERNAME] No wonder Uncle PP sold some TPIA shares yesterday.
Fri Mar 01 03:58:06 +0000 2024,PT Chandra Asri Tbk (TPIA) sebagai pemain besar di industri petrokimia terus menaikkan kelasnya dengan melakukan lompatan ke industri kimia. [URL] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,0,Positive,PT Chandra Asri Tbk (TPIA) as a major player in the petrochemical industry continues to raise its class by making a leap into the chemical industry. [URL] [HASHTAG] [HASHTAG] [HASHTAG]
Wed Feb 28 11:00:10 +0000 2024,Manuver Prajogo Pangestu Lepas Miliaran Saham Chandra Asri (TPIA) [URL],0,0,1,3,Negative,Prajogo Pangestu's Maneuver to Release Billions of Chandra Asri Shares (TPIA) [URL]
Sat Feb 24 04:09:06 +0000 2024,[USERNAME] [USERNAME] TPIA saham aneh ga si? BRPT masih mending lah wkwk,0,0,0,0,Negative,"[USERNAME] [USERNAME] Is TPIA a strange stock? BRPT is still better, lol"
Fri Feb 23 09:28:34 +0000 2024,"IHSG Jatuh Tinggalkan 7.300, Saham Bank Jumbo Merah Bareng ASII-TPIA [URL]",0,0,0,1,Negative,"IHSG Falls Leaving 7,300, Jumbo Bank Shares in the Red Along with ASII-TPIA [URL]"
Tue Feb 20 05:48:09 +0000 2024,"Saham Prajogo Pangestu CUAN, BRPT, BREN, TPIA Bebani IHSG, Cek Prospeknya [URL]",0,1,0,0,Negative,"Prajogo Pangestu CUAN, BRPT, BREN, TPIA Shares Burden IHSG, Check the Prospects [URL]"
Sun Feb 18 13:44:11 +0000 2024,Saham menarik besok $LIVE $HYGN $RSCH Big money $BREN $CUAN $TPIA $BRPT All in pak PP,0,3,0,2,Positive,Interesting stocks tomorrow $LIVE $HYGN $RSCH Big money $BREN $CUAN $TPIA $BRPT All in Pak PP
Sun Feb 18 02:45:13 +0000 2024,[USERNAME] Di saham om beliin TPIA atau BREN hahaha,0,0,0,2,Positive,"[USERNAME] In stocks, uncle, buy TPIA or BREN hahaha"
Fri Feb 16 16:12:52 +0000 2024,"Besok senin saham pak PP yg naik apa ya? Like nunggu BRPT naik lama bgt, TPIA ini jg udh mulai tanda meroket",0,0,0,0,Positive,"Tomorrow, Monday, what stocks will increase, Mr. PP? It's like waiting for BRPT to increase for a long time, TPIA is also starting to show signs of skyrocketing."
Fri Feb 16 12:19:02 +0000 2024,"Halo, GISERS! ✨ Berikut update insight saham hari ini, udah pada cuan berapa persen nih?? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,6,Neutral,"Hello, GISERS! ✨ Here is today's stock insight update, what percentage is in the money?? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
